"","municip_number","location_number","latlon","sea_temperature","sitting_lice","moving_lice","adult_females","year","month","date","prod_area_id","prod_area_name"
"13750","1902",11338,"(68.71948,17.138817)",3.1,NA,0,0,2007,4,1,11,"Kvaløya - Loppa"
"13751","1902",11338,"(68.71948,17.138817)",3.1,NA,0,0,2007,5,1,11,"Kvaløya - Loppa"
"13752","1902",11338,"(68.71948,17.138817)",5.6,NA,0.1,0,2008,1,1,11,"Kvaløya - Loppa"
"13753","1902",11338,"(68.71948,17.138817)",2.7,NA,0.05,0,2008,2,1,11,"Kvaløya - Loppa"
"13754","1902",11338,"(68.71948,17.138817)",4.2,NA,0,0,2008,3,1,11,"Kvaløya - Loppa"
"13755","1902",11338,"(68.71948,17.138817)",3.4,NA,0,0,2008,4,1,11,"Kvaløya - Loppa"
"13756","1902",11338,"(68.71948,17.138817)",4.1,NA,0,0,2008,5,1,11,"Kvaløya - Loppa"
"13757","1902",11338,"(68.71948,17.138817)",5.7,NA,0,0,2008,6,1,11,"Kvaløya - Loppa"
"13758","1902",11338,"(68.71948,17.138817)",8.6,NA,0,0,2008,7,1,11,"Kvaløya - Loppa"
"13759","1902",11338,"(68.71948,17.138817)",12.3,NA,0,0,2008,8,1,11,"Kvaløya - Loppa"
"13760","1902",11338,"(68.71948,17.138817)",12,NA,0,0,2008,9,1,11,"Kvaløya - Loppa"
"13761","1902",11338,"(68.71948,17.138817)",9.9,NA,0.05,0,2008,10,1,11,"Kvaløya - Loppa"
"13762","1902",11338,"(68.71948,17.138817)",8.8,NA,0.1,0,2008,11,1,11,"Kvaløya - Loppa"
"13763","1902",11338,"(68.71948,17.138817)",7.3,NA,0,0,2008,12,1,11,"Kvaløya - Loppa"
"13764","1902",11338,"(68.71948,17.138817)",9.5,NA,0,0,2010,10,1,11,"Kvaløya - Loppa"
"13765","1902",11338,"(68.71948,17.138817)",8.7,NA,0,0,2010,11,1,11,"Kvaløya - Loppa"
"13766","1902",11338,"(68.71948,17.138817)",7.2,NA,0,0,2010,12,1,11,"Kvaløya - Loppa"
"13767","1902",11338,"(68.71948,17.138817)",5.7,NA,0,0,2011,1,1,11,"Kvaløya - Loppa"
"13768","1902",11338,"(68.71948,17.138817)",NA,NA,NA,NA,2011,2,1,11,"Kvaløya - Loppa"
"13769","1902",11338,"(68.71948,17.138817)",3,NA,0,0,2011,3,1,11,"Kvaløya - Loppa"
"13770","1902",11338,"(68.71948,17.138817)",2.8,NA,0,0,2011,4,1,11,"Kvaløya - Loppa"
"13771","1902",11338,"(68.71948,17.138817)",3.5,NA,0,0,2011,5,1,11,"Kvaløya - Loppa"
"13772","1902",11338,"(68.71948,17.138817)",6,NA,0,0,2011,6,1,11,"Kvaløya - Loppa"
"13773","1902",11338,"(68.71948,17.138817)",8.8,NA,0,0,2011,7,1,11,"Kvaløya - Loppa"
"13774","1902",11338,"(68.71948,17.138817)",11.7,NA,0,0,2011,8,1,11,"Kvaløya - Loppa"
"13775","1902",11338,"(68.71948,17.138817)",12.5,NA,0,0,2011,9,1,11,"Kvaløya - Loppa"
"13776","1902",11338,"(68.71948,17.138817)",11,NA,0,0,2011,10,1,11,"Kvaløya - Loppa"
"13777","1902",11338,"(68.71948,17.138817)",9,NA,0,0,2011,11,1,11,"Kvaløya - Loppa"
"13778","1902",11338,"(68.71948,17.138817)",8.2,NA,0,0,2011,12,1,11,"Kvaløya - Loppa"
"13779","1917",11339,"(68.92402,17.149817)",5.8,NA,0,0,2005,6,1,10,"Andfjorden - Senja"
"13780","1917",11339,"(68.92402,17.149817)",5.8,NA,0,0,2005,6,1,10,"Andfjorden - Senja"
"13781","1917",11339,"(68.92402,17.149817)",8.8,NA,0,0,2005,7,1,10,"Andfjorden - Senja"
"13782","1917",11339,"(68.92402,17.149817)",8.8,NA,0,0,2005,7,1,10,"Andfjorden - Senja"
"13783","1917",11339,"(68.92402,17.149817)",11.3,NA,0,0,2005,8,1,10,"Andfjorden - Senja"
"13784","1917",11339,"(68.92402,17.149817)",11.3,NA,0,0,2005,8,1,10,"Andfjorden - Senja"
"13785","1917",11339,"(68.92402,17.149817)",12,NA,0.7,0,2005,9,1,10,"Andfjorden - Senja"
"13786","1917",11339,"(68.92402,17.149817)",12,NA,0.7,0,2005,9,1,10,"Andfjorden - Senja"
"13787","1917",11339,"(68.92402,17.149817)",10.1,NA,0.1,0.1,2005,10,1,10,"Andfjorden - Senja"
"13788","1917",11339,"(68.92402,17.149817)",10.1,NA,0.1,0.1,2005,10,1,10,"Andfjorden - Senja"
"13789","1917",11339,"(68.92402,17.149817)",8.3,NA,0.1,0.1,2005,11,1,10,"Andfjorden - Senja"
"13790","1917",11339,"(68.92402,17.149817)",8.3,NA,0.1,0.1,2005,11,1,10,"Andfjorden - Senja"
"13791","1917",11339,"(68.92402,17.149817)",6.9,NA,0,0.1,2005,12,1,10,"Andfjorden - Senja"
"13792","1917",11339,"(68.92402,17.149817)",6.9,NA,0,0.1,2005,12,1,10,"Andfjorden - Senja"
"13793","1917",11339,"(68.92402,17.149817)",5.64,NA,0,0.09,2006,1,1,10,"Andfjorden - Senja"
"13794","1917",11339,"(68.92402,17.149817)",5.64,NA,0,0.09,2006,1,1,10,"Andfjorden - Senja"
"13795","1917",11339,"(68.92402,17.149817)",5.23,NA,0,0,2006,2,1,10,"Andfjorden - Senja"
"13796","1917",11339,"(68.92402,17.149817)",5.23,NA,0,0,2006,2,1,10,"Andfjorden - Senja"
"13797","1917",11339,"(68.92402,17.149817)",3.99,NA,0,0,2006,3,1,10,"Andfjorden - Senja"
"13798","1917",11339,"(68.92402,17.149817)",3.99,NA,0,0,2006,3,1,10,"Andfjorden - Senja"
"13799","1917",11339,"(68.92402,17.149817)",NA,NA,NA,NA,2006,4,1,10,"Andfjorden - Senja"
"13800","1917",11339,"(68.92402,17.149817)",NA,NA,NA,NA,2006,5,1,10,"Andfjorden - Senja"
"13801","1917",11339,"(68.92402,17.149817)",6.61,NA,0,0,2006,6,1,10,"Andfjorden - Senja"
"13802","1917",11339,"(68.92402,17.149817)",8,NA,0,0,2006,7,1,10,"Andfjorden - Senja"
"13803","1917",11339,"(68.92402,17.149817)",10.25,NA,0,0,2006,8,1,10,"Andfjorden - Senja"
"13804","1917",11339,"(68.92402,17.149817)",11.85,NA,0,0,2006,9,1,10,"Andfjorden - Senja"
"13805","1917",11339,"(68.92402,17.149817)",11.1,NA,0.14,0.29,2006,10,1,10,"Andfjorden - Senja"
"13806","1917",11339,"(68.92402,17.149817)",8.67,NA,0,0,2006,11,1,10,"Andfjorden - Senja"
"13807","1917",11339,"(68.92402,17.149817)",6.53,NA,0,0.25,2006,12,1,10,"Andfjorden - Senja"
"13808","1917",11339,"(68.92402,17.149817)",5.6,NA,0,0.15,2007,1,1,10,"Andfjorden - Senja"
"13809","1917",11339,"(68.92402,17.149817)",4.21,NA,0,0.09,2007,2,1,10,"Andfjorden - Senja"
"13810","1917",11339,"(68.92402,17.149817)",NA,NA,NA,NA,2007,3,1,10,"Andfjorden - Senja"
"13811","1917",11339,"(68.92402,17.149817)",NA,NA,NA,NA,2007,4,1,10,"Andfjorden - Senja"
"13812","1917",11339,"(68.92402,17.149817)",4.08,NA,0,0,2007,5,1,10,"Andfjorden - Senja"
"13813","1917",11339,"(68.92402,17.149817)",6.53,NA,0,0,2007,6,1,10,"Andfjorden - Senja"
"13814","1917",11339,"(68.92402,17.149817)",9.85,NA,0,0,2007,7,1,10,"Andfjorden - Senja"
"13815","1917",11339,"(68.92402,17.149817)",12.52,NA,0,0,2007,9,1,10,"Andfjorden - Senja"
"13816","1917",11339,"(68.92402,17.149817)",9.79,NA,0.1,0.05,2007,10,1,10,"Andfjorden - Senja"
"13817","1917",11339,"(68.92402,17.149817)",8.53,NA,0.35,0.3,2007,11,1,10,"Andfjorden - Senja"
"13818","1917",11339,"(68.92402,17.149817)",6.49,NA,0.05,0,2007,12,1,10,"Andfjorden - Senja"
"13819","1917",11339,"(68.92402,17.149817)",5.8,NA,0,0.05,2008,1,1,10,"Andfjorden - Senja"
"13820","1917",11339,"(68.92402,17.149817)",4.26,NA,0,0.05,2008,2,1,10,"Andfjorden - Senja"
"13821","1917",11339,"(68.92402,17.149817)",3.88,NA,0,0,2008,3,1,10,"Andfjorden - Senja"
"13822","1917",11339,"(68.92402,17.149817)",3.26,NA,0,0,2008,4,1,10,"Andfjorden - Senja"
"13823","1917",11339,"(68.92402,17.149817)",3.11,NA,0,0,2008,5,1,10,"Andfjorden - Senja"
"13824","1917",11339,"(68.92402,17.149817)",5.34,NA,0,0,2008,6,1,10,"Andfjorden - Senja"
"13825","1917",11339,"(68.92402,17.149817)",8.36,NA,0.2,0.05,2008,7,1,10,"Andfjorden - Senja"
"13826","1917",11339,"(68.92402,17.149817)",10.83,NA,0,0.05,2008,8,1,10,"Andfjorden - Senja"
"13827","1917",11339,"(68.92402,17.149817)",10.71,NA,0,0.05,2008,9,1,10,"Andfjorden - Senja"
"13828","1917",11339,"(68.92402,17.149817)",9.57,NA,0,0,2008,10,1,10,"Andfjorden - Senja"
"13829","1917",11339,"(68.92402,17.149817)",8.9,NA,0,0.15,2008,11,1,10,"Andfjorden - Senja"
"13830","1917",11339,"(68.92402,17.149817)",6.33,NA,0,0.1,2008,12,1,10,"Andfjorden - Senja"
"13831","1917",11339,"(68.92402,17.149817)",5.35,NA,0,0.1,2009,1,1,10,"Andfjorden - Senja"
"13832","1917",11339,"(68.92402,17.149817)",4.54,NA,0,0,2009,2,1,10,"Andfjorden - Senja"
"13833","1917",11339,"(68.92402,17.149817)",3.74,NA,0,0,2009,3,1,10,"Andfjorden - Senja"
"13834","1917",11339,"(68.92402,17.149817)",3.62,NA,0,0,2009,4,1,10,"Andfjorden - Senja"
"13835","1917",11339,"(68.92402,17.149817)",3.84,NA,0,0,2009,5,1,10,"Andfjorden - Senja"
"13836","1917",11339,"(68.92402,17.149817)",7.17,NA,0,0,2009,6,1,10,"Andfjorden - Senja"
"13837","1917",11339,"(68.92402,17.149817)",8.62,NA,0,0,2009,7,1,10,"Andfjorden - Senja"
"13838","1917",11339,"(68.92402,17.149817)",13.88,NA,0,0,2009,9,1,10,"Andfjorden - Senja"
"13839","1917",11339,"(68.92402,17.149817)",10.88,NA,0,0,2009,10,1,10,"Andfjorden - Senja"
"13840","1917",11339,"(68.92402,17.149817)",8.3,NA,0.1,0.2,2009,11,1,10,"Andfjorden - Senja"
"13841","1917",11339,"(68.92402,17.149817)",7.41,NA,0,0,2009,12,1,10,"Andfjorden - Senja"
"13842","1917",11339,"(68.92402,17.149817)",6.75,NA,0,0,2010,1,1,10,"Andfjorden - Senja"
"13843","1917",11339,"(68.92402,17.149817)",5.16,NA,0,0,2010,2,1,10,"Andfjorden - Senja"
"13844","1917",11339,"(68.92402,17.149817)",3.77,NA,0,0,2010,3,1,10,"Andfjorden - Senja"
"13845","1917",11339,"(68.92402,17.149817)",2.84,NA,0,0,2010,4,1,10,"Andfjorden - Senja"
"13846","1917",11339,"(68.92402,17.149817)",8.89,NA,0,0.03,2010,7,1,10,"Andfjorden - Senja"
"13847","1917",11339,"(68.92402,17.149817)",10.86,NA,0,0,2010,8,1,10,"Andfjorden - Senja"
"13848","1917",11339,"(68.92402,17.149817)",11.49,NA,0.25,0,2010,9,1,10,"Andfjorden - Senja"
"13849","1917",11339,"(68.92402,17.149817)",10.05,NA,0,0,2010,10,1,10,"Andfjorden - Senja"
"13850","1917",11339,"(68.92402,17.149817)",8.48,NA,0.1,0.08,2010,11,1,10,"Andfjorden - Senja"
"13851","1917",11339,"(68.92402,17.149817)",6.93,NA,0.33,0.33,2010,12,1,10,"Andfjorden - Senja"
"13852","1917",11339,"(68.92402,17.149817)",5.62,NA,0.55,0.18,2011,1,1,10,"Andfjorden - Senja"
"13853","1917",11339,"(68.92402,17.149817)",4.21,NA,0,0,2011,2,1,10,"Andfjorden - Senja"
"13854","1917",11339,"(68.92402,17.149817)",3.12,NA,0,0,2011,3,1,10,"Andfjorden - Senja"
"13855","1917",11339,"(68.92402,17.149817)",2.78,NA,0,0,2011,4,1,10,"Andfjorden - Senja"
"13856","1917",11339,"(68.92402,17.149817)",3.24,NA,0.25,0.25,2011,5,1,10,"Andfjorden - Senja"
"13857","1917",11339,"(68.92402,17.149817)",6.27,NA,0,0,2011,6,1,10,"Andfjorden - Senja"
"13858","1917",11339,"(68.92402,17.149817)",8.99,NA,0,0,2011,7,1,10,"Andfjorden - Senja"
"13859","1919",11334,"(68.73133,17.23435)",3.8,NA,0,0,2007,5,1,10,"Andfjorden - Senja"
"13860","1902",11332,"(68.77705,17.286917)",3.5,NA,0,0,2005,2,1,11,"Kvaløya - Loppa"
"13861","1902",11332,"(68.77705,17.286917)",4,NA,0,0,2005,3,1,11,"Kvaløya - Loppa"
"13862","1902",11332,"(68.77705,17.286917)",8,NA,0,0,2005,7,1,11,"Kvaløya - Loppa"
"13863","1902",11332,"(68.77705,17.286917)",10.5,NA,0,0,2005,8,1,11,"Kvaløya - Loppa"
"13864","1902",11332,"(68.77705,17.286917)",11,NA,1,1,2005,9,1,11,"Kvaløya - Loppa"
"13865","1902",11332,"(68.77705,17.286917)",8,NA,1,1,2005,10,1,11,"Kvaløya - Loppa"
"13866","1902",11332,"(68.77705,17.286917)",6.5,NA,1,1,2005,11,1,11,"Kvaløya - Loppa"
"13867","1902",11332,"(68.77705,17.286917)",5,NA,0,0,2005,12,1,11,"Kvaløya - Loppa"
"13868","1902",11332,"(68.77705,17.286917)",5,NA,0,0,2006,1,1,11,"Kvaløya - Loppa"
"13869","1902",11332,"(68.77705,17.286917)",5,NA,0,0,2006,2,1,11,"Kvaløya - Loppa"
"13870","1902",11332,"(68.77705,17.286917)",4,NA,0,0,2006,3,1,11,"Kvaløya - Loppa"
"13871","1902",11332,"(68.77705,17.286917)",4,NA,0,0,2006,4,1,11,"Kvaløya - Loppa"
"13872","1902",11332,"(68.77705,17.286917)",4,NA,0,0,2006,5,1,11,"Kvaløya - Loppa"
"13873","1902",11332,"(68.77705,17.286917)",5,NA,0,0,2006,6,1,11,"Kvaløya - Loppa"
"13874","1902",11332,"(68.77705,17.286917)",8,NA,0,0,2006,7,1,11,"Kvaløya - Loppa"
"13875","1902",11332,"(68.77705,17.286917)",12,NA,1,0,2006,8,1,11,"Kvaløya - Loppa"
"13876","1902",11332,"(68.77705,17.286917)",12,NA,1,0,2006,9,1,11,"Kvaløya - Loppa"
"13877","1902",11332,"(68.77705,17.286917)",12,NA,0,0,2006,10,1,11,"Kvaløya - Loppa"
"13878","1902",11332,"(68.77705,17.286917)",12,NA,0,0,2006,10,1,11,"Kvaløya - Loppa"
"13879","1902",11332,"(68.77705,17.286917)",8,NA,0,1,2006,11,1,11,"Kvaløya - Loppa"
"13880","1902",11332,"(68.77705,17.286917)",6,NA,0,1,2006,12,1,11,"Kvaløya - Loppa"
"13881","1902",11332,"(68.77705,17.286917)",5,NA,0,1,2007,1,1,11,"Kvaløya - Loppa"
"13882","1902",11332,"(68.77705,17.286917)",3,NA,1,1,2007,2,1,11,"Kvaløya - Loppa"
"13883","1902",11332,"(68.77705,17.286917)",3.5,NA,0,0,2007,3,1,11,"Kvaløya - Loppa"
"13884","1902",11332,"(68.77705,17.286917)",4,NA,0,0,2007,4,1,11,"Kvaløya - Loppa"
"13885","1902",11330,"(68.72655,17.343483)",3.1,NA,0,0,2005,2,1,11,"Kvaløya - Loppa"
"13886","1902",11330,"(68.72655,17.343483)",3.1,NA,0,0,2005,2,1,11,"Kvaløya - Loppa"
"13887","1902",11330,"(68.72655,17.343483)",3.4,NA,0,0,2005,3,1,11,"Kvaløya - Loppa"
"13888","1902",11330,"(68.72655,17.343483)",3.4,NA,0,0,2005,3,1,11,"Kvaløya - Loppa"
"13889","1902",11330,"(68.72655,17.343483)",3,NA,0,0,2005,4,1,11,"Kvaløya - Loppa"
"13890","1902",11330,"(68.72655,17.343483)",4.3,NA,0.1,0,2005,5,1,11,"Kvaløya - Loppa"
"13891","1902",11330,"(68.72655,17.343483)",4.3,NA,0.1,0,2005,5,1,11,"Kvaløya - Loppa"
"13892","1902",11330,"(68.72655,17.343483)",6.2,NA,0.1,0.1,2005,6,1,11,"Kvaløya - Loppa"
"13893","1902",11330,"(68.72655,17.343483)",6.2,NA,0.1,0.1,2005,6,1,11,"Kvaløya - Loppa"
"13894","1902",11330,"(68.72655,17.343483)",8.7,NA,0.1,0.1,2005,7,1,11,"Kvaløya - Loppa"
"13895","1902",11330,"(68.72655,17.343483)",8.7,NA,0.1,0.1,2005,7,1,11,"Kvaløya - Loppa"
"13896","1902",11330,"(68.72655,17.343483)",12.1,NA,0.3,0.2,2005,8,1,11,"Kvaløya - Loppa"
"13897","1902",11330,"(68.72655,17.343483)",12.1,NA,0.3,0.2,2005,8,1,11,"Kvaløya - Loppa"
"13898","1902",11330,"(68.72655,17.343483)",12.4,NA,0.4,0.2,2005,9,1,11,"Kvaløya - Loppa"
"13899","1902",11330,"(68.72655,17.343483)",12.4,NA,0.4,0.2,2005,9,1,11,"Kvaløya - Loppa"
"13900","1902",11330,"(68.72655,17.343483)",10.3,NA,0.4,0.2,2005,10,1,11,"Kvaløya - Loppa"
"13901","1902",11330,"(68.72655,17.343483)",10.3,NA,0.4,0.2,2005,10,1,11,"Kvaløya - Loppa"
"13902","1902",11330,"(68.72655,17.343483)",9,NA,0.4,0.2,2005,11,1,11,"Kvaløya - Loppa"
"13903","1902",11330,"(68.72655,17.343483)",9,NA,0.4,0.2,2005,11,1,11,"Kvaløya - Loppa"
"13904","1902",11330,"(68.72655,17.343483)",7.5,NA,0.3,0.2,2005,12,1,11,"Kvaløya - Loppa"
"13905","1902",11330,"(68.72655,17.343483)",7.5,NA,0.3,0.2,2005,12,1,11,"Kvaløya - Loppa"
"13906","1902",11330,"(68.72655,17.343483)",5.8,NA,0.2,0.2,2006,1,1,11,"Kvaløya - Loppa"
"13907","1902",11330,"(68.72655,17.343483)",5.8,NA,0.2,0.2,2006,1,1,11,"Kvaløya - Loppa"
"13908","1902",11330,"(68.72655,17.343483)",5.2,NA,0.2,0.1,2006,2,1,11,"Kvaløya - Loppa"
"13909","1902",11330,"(68.72655,17.343483)",5.2,NA,0.2,0.1,2006,2,1,11,"Kvaløya - Loppa"
"13910","1902",11330,"(68.72655,17.343483)",3.6,NA,0,0,2006,3,1,11,"Kvaløya - Loppa"
"13911","1902",11330,"(68.72655,17.343483)",3.6,NA,0,0,2006,3,1,11,"Kvaløya - Loppa"
"13912","1902",11330,"(68.72655,17.343483)",3.2,NA,0,0,2006,4,1,11,"Kvaløya - Loppa"
"13913","1902",11330,"(68.72655,17.343483)",4.5,NA,0.2,0.1,2006,5,1,11,"Kvaløya - Loppa"
"13914","1902",11330,"(68.72655,17.343483)",6.4,NA,0.2,0.2,2006,6,1,11,"Kvaløya - Loppa"
"13915","1902",11330,"(68.72655,17.343483)",8.4,NA,0,0,2006,7,1,11,"Kvaløya - Loppa"
"13916","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,2,1,10,"Andfjorden - Senja"
"13917","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,2,1,10,"Andfjorden - Senja"
"13918","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,2,1,10,"Andfjorden - Senja"
"13919","1913",11363,"(68.7276,16.910467)",4,NA,0,0,2005,3,1,10,"Andfjorden - Senja"
"13920","1913",11363,"(68.7276,16.910467)",4,NA,0,0,2005,3,1,10,"Andfjorden - Senja"
"13921","1913",11363,"(68.7276,16.910467)",4,NA,0,0,2005,3,1,10,"Andfjorden - Senja"
"13922","1913",11363,"(68.7276,16.910467)",3.6,NA,0,0,2005,4,1,10,"Andfjorden - Senja"
"13923","1913",11363,"(68.7276,16.910467)",3.6,NA,0,0,2005,4,1,10,"Andfjorden - Senja"
"13924","1913",11363,"(68.7276,16.910467)",3.6,NA,0,0,2005,4,1,10,"Andfjorden - Senja"
"13925","1913",11363,"(68.7276,16.910467)",3.6,NA,0,0,2005,4,1,10,"Andfjorden - Senja"
"13926","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,5,1,10,"Andfjorden - Senja"
"13927","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,5,1,10,"Andfjorden - Senja"
"13928","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,5,1,10,"Andfjorden - Senja"
"13929","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2005,5,1,10,"Andfjorden - Senja"
"13930","1913",11363,"(68.7276,16.910467)",6,NA,0,0,2005,6,1,10,"Andfjorden - Senja"
"13931","1913",11363,"(68.7276,16.910467)",6,NA,0,0,2005,6,1,10,"Andfjorden - Senja"
"13932","1913",11363,"(68.7276,16.910467)",6,NA,0,0,2005,6,1,10,"Andfjorden - Senja"
"13933","1913",11363,"(68.7276,16.910467)",6,NA,0,0,2005,6,1,10,"Andfjorden - Senja"
"13934","1913",11363,"(68.7276,16.910467)",8.5,NA,0,0,2005,7,1,10,"Andfjorden - Senja"
"13935","1913",11363,"(68.7276,16.910467)",8.5,NA,0,0,2005,7,1,10,"Andfjorden - Senja"
"13936","1913",11363,"(68.7276,16.910467)",8.5,NA,0,0,2005,7,1,10,"Andfjorden - Senja"
"13937","1913",11363,"(68.7276,16.910467)",8.5,NA,0,0,2005,7,1,10,"Andfjorden - Senja"
"13938","1913",11363,"(68.7276,16.910467)",11.7,NA,0,0,2005,8,1,10,"Andfjorden - Senja"
"13939","1913",11363,"(68.7276,16.910467)",11.7,NA,0,0,2005,8,1,10,"Andfjorden - Senja"
"13940","1913",11363,"(68.7276,16.910467)",11.7,NA,0,0,2005,8,1,10,"Andfjorden - Senja"
"13941","1913",11363,"(68.7276,16.910467)",11.7,NA,0,0,2005,8,1,10,"Andfjorden - Senja"
"13942","1913",11363,"(68.7276,16.910467)",11.6,NA,0,0,2005,9,1,10,"Andfjorden - Senja"
"13943","1913",11363,"(68.7276,16.910467)",11.6,NA,0,0,2005,9,1,10,"Andfjorden - Senja"
"13944","1913",11363,"(68.7276,16.910467)",11.6,NA,0,0,2005,9,1,10,"Andfjorden - Senja"
"13945","1913",11363,"(68.7276,16.910467)",11.6,NA,0,0,2005,9,1,10,"Andfjorden - Senja"
"13946","1913",11363,"(68.7276,16.910467)",10.4,NA,0,0,2005,10,1,10,"Andfjorden - Senja"
"13947","1913",11363,"(68.7276,16.910467)",10.4,NA,0,0,2005,10,1,10,"Andfjorden - Senja"
"13948","1913",11363,"(68.7276,16.910467)",10.4,NA,0,0,2005,10,1,10,"Andfjorden - Senja"
"13949","1913",11363,"(68.7276,16.910467)",10.4,NA,0,0,2005,10,1,10,"Andfjorden - Senja"
"13950","1913",11363,"(68.7276,16.910467)",8.8,NA,0.2,0,2005,11,1,10,"Andfjorden - Senja"
"13951","1913",11363,"(68.7276,16.910467)",8.8,NA,0.2,0,2005,11,1,10,"Andfjorden - Senja"
"13952","1913",11363,"(68.7276,16.910467)",8.8,NA,0.2,0,2005,11,1,10,"Andfjorden - Senja"
"13953","1913",11363,"(68.7276,16.910467)",8.8,NA,0.2,0,2005,11,1,10,"Andfjorden - Senja"
"13954","1913",11363,"(68.7276,16.910467)",7.6,NA,0.25,0,2005,12,1,10,"Andfjorden - Senja"
"13955","1913",11363,"(68.7276,16.910467)",5.9,NA,0.1,0,2006,1,1,10,"Andfjorden - Senja"
"13956","1913",11363,"(68.7276,16.910467)",5.6,NA,0,0,2006,2,1,10,"Andfjorden - Senja"
"13957","1913",11363,"(68.7276,16.910467)",3.4,NA,0,0,2006,4,1,10,"Andfjorden - Senja"
"13958","1913",11363,"(68.7276,16.910467)",4.6,NA,0,0,2006,5,1,10,"Andfjorden - Senja"
"13959","1913",11363,"(68.7276,16.910467)",7.1,NA,0,0,2006,6,1,10,"Andfjorden - Senja"
"13960","1913",11363,"(68.7276,16.910467)",8,NA,0.2,0,2006,7,1,10,"Andfjorden - Senja"
"13961","1913",11363,"(68.7276,16.910467)",9.8,NA,0.5,0,2006,8,1,10,"Andfjorden - Senja"
"13962","1913",11363,"(68.7276,16.910467)",12,NA,0.4,0,2006,9,1,10,"Andfjorden - Senja"
"13963","1913",11363,"(68.7276,16.910467)",10.8,NA,0.35,0.05,2006,10,1,10,"Andfjorden - Senja"
"13964","1913",11363,"(68.7276,16.910467)",8.8,NA,0.3,0.4,2006,11,1,10,"Andfjorden - Senja"
"13965","1913",11363,"(68.7276,16.910467)",6.7,NA,0.2,0.1,2006,12,1,10,"Andfjorden - Senja"
"13966","1913",11363,"(68.7276,16.910467)",6.2,NA,0,0.1,2007,1,1,10,"Andfjorden - Senja"
"13967","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0.14,2007,2,1,10,"Andfjorden - Senja"
"13968","1913",11363,"(68.7276,16.910467)",3.8,NA,0,0,2007,3,1,10,"Andfjorden - Senja"
"13969","1913",11363,"(68.7276,16.910467)",3.9,NA,0,0,2007,4,1,10,"Andfjorden - Senja"
"13970","1913",11363,"(68.7276,16.910467)",4.7,NA,0,0,2007,5,1,10,"Andfjorden - Senja"
"13971","1913",11363,"(68.7276,16.910467)",6.4,NA,0.1,0.05,2007,6,1,10,"Andfjorden - Senja"
"13972","1913",11363,"(68.7276,16.910467)",10.8,NA,0,0,2007,7,1,10,"Andfjorden - Senja"
"13973","1913",11363,"(68.7276,16.910467)",13.1,NA,0,0,2007,8,1,10,"Andfjorden - Senja"
"13974","1913",11363,"(68.7276,16.910467)",12.8,NA,0.3,0,2007,9,1,10,"Andfjorden - Senja"
"13975","1913",11363,"(68.7276,16.910467)",6.1,NA,0,0,2008,6,1,10,"Andfjorden - Senja"
"13976","1913",11363,"(68.7276,16.910467)",9.7,NA,0,0,2008,7,1,10,"Andfjorden - Senja"
"13977","1913",11363,"(68.7276,16.910467)",12.4,NA,0.1,0,2008,8,1,10,"Andfjorden - Senja"
"13978","1913",11363,"(68.7276,16.910467)",12.3,NA,0.3,0,2008,9,1,10,"Andfjorden - Senja"
"13979","1913",11363,"(68.7276,16.910467)",10.1,NA,0,0,2008,10,1,10,"Andfjorden - Senja"
"13980","1913",11363,"(68.7276,16.910467)",8.5,NA,0,0,2008,11,1,10,"Andfjorden - Senja"
"13981","1913",11363,"(68.7276,16.910467)",7.3,NA,0,0,2008,12,1,10,"Andfjorden - Senja"
"13982","1913",11363,"(68.7276,16.910467)",6.3,NA,0,0,2009,1,1,10,"Andfjorden - Senja"
"13983","1913",11363,"(68.7276,16.910467)",4.5,NA,0,0,2009,2,1,10,"Andfjorden - Senja"
"13984","1913",11363,"(68.7276,16.910467)",3.9,NA,0,0,2009,3,1,10,"Andfjorden - Senja"
"13985","1913",11363,"(68.7276,16.910467)",3.7,NA,0,0,2009,4,1,10,"Andfjorden - Senja"
"13986","1913",11363,"(68.7276,16.910467)",4.4,NA,0,0,2009,5,1,10,"Andfjorden - Senja"
"13987","1913",11363,"(68.7276,16.910467)",7,NA,0,0,2009,6,1,10,"Andfjorden - Senja"
"13988","1913",11363,"(68.7276,16.910467)",9.5,NA,0,0,2009,7,1,10,"Andfjorden - Senja"
"13989","1913",11363,"(68.7276,16.910467)",13.1,NA,0,0,2009,8,1,10,"Andfjorden - Senja"
"13990","1913",11363,"(68.7276,16.910467)",14.3,NA,0.07,0.05,2009,9,1,10,"Andfjorden - Senja"
"13991","1913",11363,"(68.7276,16.910467)",11.1,NA,0,0,2009,10,1,10,"Andfjorden - Senja"
"13992","1913",11363,"(68.7276,16.910467)",8.9,NA,0,0,2009,11,1,10,"Andfjorden - Senja"
"13993","1913",11363,"(68.7276,16.910467)",7.5,NA,0,0,2009,12,1,10,"Andfjorden - Senja"
