"year","county","municip_number","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name","laks_jan_beh_kg","laks_feb_beh_kg","laks_mar_beh_kg","laks_apr_beh_kg","laks_mai_beh_kg","laks_jun_beh_kg","laks_jul_beh_kg","laks_aug_beh_kg","laks_sep_beh_kg","laks_okt_beh_kg","laks_nov_beh_kg","laks_des_beh_kg","regnb_jan_beh_kg","regnb_feb_beh_kg","regnb_mar_beh_kg","regnb_apr_beh_kg","regnb_mai_beh_kg","regnb_jun_beh_kg","regnb_jul_beh_kg","regnb_aug_beh_kg","regnb_sep_beh_kg","regnb_okt_beh_kg","regnb_nov_beh_kg","regnb_des_beh_kg"
2008,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",958230.94,1117956.692,1281719.158,1442845.885,1091161.331,1235742.086,869393.222,1414024.419,2142516.055,2673158.41,3193721.183,3546734.436,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",8746488.121,7371606.499,6024411.951,5420465.123,4055258.557,3381442.743,3914352.122,5237298.653,4989950.66,5513643.126,5952375.99,5093081.209,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",1447382.086,1143144.143,1284043.371,1416761.768,1697440.532,1953877.179,2904684.236,3173959.295,3114403.802,2880500.857,1639104.357,1563419.024,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5005","Namsos",1040.167459,261.551416,7,"Nord-Trøndelag - Bindal",5610569.704,5651657.124,4003960.44,793811.14,0,0,0,25763.684,82566.967,188865.466,274666.368,380240.478,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",4261266.163,3917073.892,3322945.642,3424045.92,3251265.526,1640876.472,1007707.897,1418151.49,1796310.283,2117997.813,2675248.638,2785172.33,238023.021,244260.841,221573.122,271341.835,308539.251,344821.897,375240.511,421591.555,307352.865,206213.59,233342.697,205138.046
2008,"TRØNDELAG","5012","Snillfjord",648.4676238,140.3424791,6,"Nordmøre - Sør-Trøndelag",5803548.561,5108569.966,4000333.422,2585310.886,3056744.607,4451165.242,5276670.632,6734593.569,6905434.586,7709542.738,8871837.301,8606244.94,0,0,0,0,0,0,0,0,0,0,0,14241.558
2008,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",16935798.296,15831782.958,14653071.759,11140430.032,12645870.964,14380573.831,15973227.627,20739277.165,22164727.298,22102387.019,18991050.525,19858342.37,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",10315391.102,6791208.686,7181519.721,8252606.04,8625543.993,10300948.115,13193828.506,15864500.738,18299187.117,17680846.676,19083213.455,15431712.305,576431.522,265917.173,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",4469303.443,4784155.725,4514820.945,4855277.136,4516423.301,5015141.732,4524299.1,4107188.678,2833384.718,1945851.456,1626629.21,127013.361,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5019","Roan",974.7572228,600.043172,6,"Nordmøre - Sør-Trøndelag",5083218.456,5012301.01,5362861.372,4771417.907,2079037.982,110090.594,1032731.188,1470181.831,2166835.982,2703112.773,3382653.09,3391125.091,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",3303229.236,3005026.655,1790227.603,1914295.889,2404466.067,812958.541,1205459.454,1891581.837,2527766.183,3157955.718,3537024.33,3750378.43,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5048","Fosnes",681.4404538,137.1764106,7,"Nord-Trøndelag - Bindal",1616405.93,1703880.67,1840188.167,1995948.314,2308367.886,2602376.111,2810792.119,2549975.575,2868022.158,2499312.404,1124042.95,1207745.337,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",6447955.852,6480577.652,6714421.518,6141644.041,4151333.504,4451550.76,5182447.649,6376431.502,6307894.372,4323991.786,7396940.014,8401928.025,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5050","Vikna",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal",6442029.637,4818951.842,5298753.309,6853588.227,6714060.231,6627466.591,6610752.043,7096083.652,6917216.948,6962286.575,5453098.658,5914311.218,0,0,0,0,0,0,0,0,0,0,0,0
2008,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",9123378.494,8979908.565,8627240.911,7390578.12,6606952.039,4789493.403,5481118.412,6788461.357,10249291.533,12197815.265,14119397.204,16002987.231,0,0,0,0,0,0,0,0,631.18,749.196,547.295,590.691
2008,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",1600315.912,1783468.984,2023334.339,2348835.498,2867535.849,3511689.692,3871392.578,4564290.644,5052341.589,5853221.483,5662271.506,4316746.339,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",2106958.037,2128548.141,2054358.946,1964146.426,1931384.526,444732.014,400048.589,652516.211,978457.933,1397350.136,689206.29,900248.117,0,0,0,0,0,0,0,0,4187.046,7083.09,9940.034,13455.342
2009,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",1899979.27,1105318.54,789960.825,166558.956,0,0,61796.572,109010.845,230203.222,406519.534,549265.122,633051.996,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",2789663.03,2781189.589,2120968.923,0,80218.674,163104.501,241973.341,436846.381,600978.965,878418.632,1108561.268,1272757.616,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5015","Ørland",335.2602064,262.021498,6,"Nordmøre - Sør-Trøndelag",2299621.147,2521874.912,2805478.631,2973002.713,3344896.484,3744785.087,4316097.285,4654086.016,4900294.686,4645241.425,3729234.298,3636230.544,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",2765286.829,2268875.098,2139117.258,1893778.15,1221361.624,376057.863,0,1267958.454,2025196.116,1476934.849,2464550.029,2331131.415,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",0,0,0,0,0,0,0,0,147088.199,265057.781,395166.951,518447.84,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",0,751366.48,937520.442,1088918.696,2551473.068,3743309.66,4147401.965,3777007.652,3545009.151,1849338.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",4622520.621,3749470.301,3921017.899,2589547.506,2985886.009,3819046.406,5003116.971,5480388.12,5923177.411,6327499.349,5462195.044,6013856.913,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",1391665.643,1388797.998,1535167.092,2628634.55,3045692.958,3573819.81,3991102.781,4384705.201,4627081.402,3266418.724,3390800.316,2439811.789,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5005","Namsos",1040.167459,261.551416,7,"Nord-Trøndelag - Bindal",454311.251,556249.993,662124.236,770413.573,894847.749,1139378.208,1655037.02,2428360.221,2695447.785,3577687.364,4709687.505,5243218.32,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",2960850.007,3329364.475,3725697.543,4184304.369,4782578.763,5636314.544,5716517.641,5080551.974,2127593.369,1845765.026,3557924.831,3851606.718,228667.008,63596.616,68333.452,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5012","Snillfjord",648.4676238,140.3424791,6,"Nordmøre - Sør-Trøndelag",8142643.023,8292814.293,6801890.13,6529770.943,5060376.23,2947767.975,2825731.873,3799700.972,4650697.799,5868914.491,6666166.494,7187985.236,22492.688,26177.459,32615.328,43564.76,48486.6,74026.647,96636.987,114837.114,125359.872,149415.416,171322.464,160026.258
2009,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",20800084.007,20861881.188,18506228.448,13112318.179,9788420.025,11889006.123,13708868.812,16103220.207,19360805.656,21269746.578,20051863.235,18307088.395,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",14203938.429,13071248.14,12852980.004,15476809.875,17525853.506,21463209.439,24845773.929,24334440.476,23587918.767,21857839.475,20365024.904,16989356.936,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5017","Bjugn",1173.240336,789.4188582,6,"Nordmøre - Sør-Trøndelag",0,0,0,0,21421.428,30237.878,46741.027,79412.252,92977.857,192233.015,304857.271,396892.309,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",158739.706,205782.685,246352.009,301313.499,482070.608,650586.694,943910.399,1278447.866,2048870.066,2863535.601,3562523.984,4174021.352,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5019","Roan",974.7572228,600.043172,6,"Nordmøre - Sør-Trøndelag",3490348.007,3886972.213,3211191.903,2763736.362,3335936.658,4165347.235,5454256.542,5768041.152,5446834.859,6543347.847,7004938.926,7687043.5,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",3832829.328,3815846.237,3394963.869,3241845.161,0,0,0,90707.928,295092.874,630361.982,913113.872,1124539.091,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5048","Fosnes",681.4404538,137.1764106,7,"Nord-Trøndelag - Bindal",1335739.575,1456996.579,1540430.553,1738227.474,1841658.393,2189360.79,2711210.911,2188999.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",8924681.947,8621406.819,8398998.01,9457128.616,9797637.375,8743433.845,9799765.795,10177479.924,11457783.914,10481859.331,9973212.294,9359041.564,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5050","Vikna",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal",5128665.9,4114134.252,4091899.38,5117976.273,6160812.024,7733452.33,9000533.953,9616891.936,10668757.543,11086891.509,11695968.568,11118448.788,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",16171195.339,15942696.868,14380958.932,12186901.594,10260836.828,5910264.563,5144836.429,6505476.549,8116023.2,10196076.547,11800064.984,13050080.757,638.163,633.216,618.375,618.375,618.375,549.117,549.117,572.649,572.649,572.649,592.296,0
2009,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",2349238.305,2481792.868,2739165.701,2476685.417,2882595.108,3550664.445,4338779.403,4895117.989,5265079.212,5158849.905,2861143.599,2191908.447,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",1106238.218,1257706.448,1445764.449,1649100.083,2016250.454,1100720.39,1387564.107,1388738.232,1624436.371,1622149.348,1525854.544,1514941.164,17018.222,20172.735,23356.06,30242.52,37688.05,48947.22,57760.11,74724.384,88556.985,97737.004,104886.823,114089.888
2010,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",744746.049,815111.885,1143387.905,1305955.35,1526336.477,1765202.519,2130381.332,3072810.877,3950090.565,4909548.265,4829372.958,5832101.656,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",1450612.868,1595096.519,1735791.678,1932795.235,2267687.136,2812932.522,3449555.159,3320608.237,3020571.713,1478720.605,1390853.156,1531564.911,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5015","Ørland",335.2602064,262.021498,6,"Nordmøre - Sør-Trøndelag",3433855.869,0,0,0,170114.549,191459.345,333846.317,513333.183,826870.508,1220504.662,1440369.873,1698542.618,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",2308786.51,232321.401,274029.738,315767.128,373313.352,921994.747,3160694.838,3979341.373,4174152.152,4249904.637,4318819.53,4672470.397,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",629369.655,721589.744,807781.894,928708.829,1957102.675,1261914.481,1861792.739,2742448.345,3391476.996,4285053.885,4562644.057,4646094.962,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",5176603.102,4986729.926,5468451.449,5508033.749,6374304.734,7941657.609,8314792.061,9083292.991,8951222.844,7323697.702,5679901.972,4826391.058,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",2668283.44,2778386.12,2481559.394,1308360.847,126859.474,239694.65,387744.675,635824.824,921944.161,1293667.311,1489275.11,1934030.76,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5005","Namsos",1040.167459,261.551416,7,"Nord-Trøndelag - Bindal",5564473.002,5657995.445,5096997.738,2890445.394,1749612.209,0,0,68300.127,373581.328,577140.937,826762.545,1000829.425,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",4091945.332,4407872.38,4675255.934,4882437.573,5385023.612,4965573.834,5339405.062,4488202.336,3225681.704,3673664.291,3076001.426,884521.293,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5012","Snillfjord",648.4676238,140.3424791,6,"Nordmøre - Sør-Trøndelag",7219224.189,6512425.114,6237148.548,5961566.573,6825860.947,7775818.352,6841551.661,7437835.12,7119491.924,5646115.5,4605764.961,3670744.815,187828.477,191855.731,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",17989489.358,17000775.493,11675880.585,8669964.366,7420713.493,5986598.975,7426972.769,10697258.924,13808630.58,17772208.62,20181563.382,24149575.64,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",12316686.396,11578999.663,13057557.626,14572966.412,17239110.915,20076059.534,25191294.835,28808025.27,29237679.814,29149136.24,26047907.913,21043730.651,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5016","Agdenes",462.5300013,145.2469083,6,"Nordmøre - Sør-Trøndelag",0,0,0,67297.27,153275.489,237628.848,372977.664,627071.021,991330.01,1387103.447,1693978.958,1920753.446,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5017","Bjugn",1173.240336,789.4188582,6,"Nordmøre - Sør-Trøndelag",499140.356,593297.512,677580.456,716059.541,897277.555,1092230.813,1374054.982,1707153.535,2389283.274,2752076.6,3069389.962,3258136.45,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",4554114.202,4740985.662,5048219.988,4704809.383,4652935.465,4283495.517,1124443.32,1312579.246,2042117.782,2343460.969,2777340.205,3050167.967,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5019","Roan",974.7572228,600.043172,6,"Nordmøre - Sør-Trøndelag",7951363.884,6715120.806,5069977.741,4532249.967,5148788.305,5354006.462,7945732.677,8627198.32,7207064.769,5282159.21,2329340.908,705900.416,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",1307033.911,1441343.985,1638658.233,1634141.639,1954235.648,2666860.371,3961256.412,5697380.812,7030629.977,8354980.535,9409385.834,10223836.459,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5048","Fosnes",681.4404538,137.1764106,7,"Nord-Trøndelag - Bindal",0,0,95456.468,119146.812,317344.599,393648.913,507943.67,769869.504,1311258.934,1975893.648,2455591.024,2686273.152,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",9575898.016,9358221.734,9227882.078,8958093.345,7366752.497,4273740.559,1810166.039,448838.312,618802.548,1125820.406,1744330.09,2153247.56,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5050","Vikna",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal",10994610.963,10507250.431,10615413.402,10124397.867,9350875.237,8596761.065,9283444.982,11069854.209,9629217.43,8398423.603,7328144.247,6871375.219,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",14122107.885,13873521.023,12234939.282,10033393.86,8527843.229,6793464.984,7161154.268,9093032.225,11945970.584,15076916.704,17359958.844,19263837.62,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",1472139.908,1625337.9,1806650.042,1882685.993,2235979.585,2814932.915,3199312.746,4299403.031,3936420.797,2394371.4,2299507.583,1638360.223,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",1660345.527,938213.019,1013952.581,1137366.633,659126.77,667339.036,782857.391,49087.08,33059.475,0,0,0,118637.472,94329.668,99912.265,56798.253,64684.292,69431.481,74186.375,78184.851,68074.411,65457.418,23391.337,0
2011,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",6316144.295,6700941.013,4915705.117,4690621.348,3487492.135,1914085.913,2135293.947,688995.008,1085171.516,1308960.945,1606261.275,86820.87,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",1468087.747,0,0,0,0,0,0,26569.032,124395.252,189650.757,312010.085,449960.793,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5015","Ørland",335.2602064,262.021498,6,"Nordmøre - Sør-Trøndelag",1912121.12,2116823.778,2356666.484,2680865.158,2957912.741,3657046.966,3901724.087,2894567.808,2608459.934,2514658.23,1452207.133,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",4778242.289,4517757.414,4979804.361,4587394.653,2484394.006,929533.27,0,150681.282,715202.974,1195481.676,1879417.73,2254423.764,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",4647981.471,4673497.296,4824849.775,4092990.612,2544266.787,0,0,0,0,152519.274,263695.542,337514.748,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",0,0,0,0,233971.756,288922.673,400958.248,584838.346,1135433.308,1711225.17,1457455.682,2070295.942,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",4210336.111,4321161.387,4521019.081,4543339.991,4689681.099,5950822.154,4466036.709,4667558.818,4317893.995,2945276.773,3084432.464,3284173.215,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",2163483.945,2450479.092,2829387.868,3105336.875,3531435.774,4285407.543,4677839.424,4462668.265,3707206.904,1883269.733,824299.854,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5005","Namsos",1040.167459,261.551416,7,"Nord-Trøndelag - Bindal",1147641.066,1295303.928,1478542.359,1667006.348,1998478.71,2331362.104,3362401.068,4720366.067,5594904.503,5807157.569,6773134.802,7300427.63,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",731420.097,875894.488,626420.625,799868.571,1559367.257,1754802.977,2236132.685,3099821.236,4165288.073,5331364.189,6510256.499,7010969.766,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5012","Snillfjord",648.4676238,140.3424791,6,"Nordmøre - Sør-Trøndelag",3111653.943,2655586.978,2588040.109,2945261.91,3467541.481,4059449.068,4500536.171,3783071.928,5086943.234,6593543.743,7688143.067,8858790.273,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",24123768.802,24571016.616,20130169.209,19846831.468,16691735.446,14365151.338,17716512.226,22918045.316,23182102.945,24414666.947,25645967.933,25643221.768,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",18646851.376,16276650.01,14503806.7,16125097.973,18037125.624,22446135.346,24292495.782,27327233.308,30797253.649,31190788.046,27721036.4,22314195.41,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5016","Agdenes",462.5300013,145.2469083,6,"Nordmøre - Sør-Trøndelag",2104987.826,2181159.695,2376591.547,2211548.083,2627643.515,3132281.943,3892504.344,2700289.655,1357855.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5017","Bjugn",1173.240336,789.4188582,6,"Nordmøre - Sør-Trøndelag",3779294.41,4160438.901,4174134.852,3505335.663,3797155.618,3031633.754,578234.562,733020.571,618764.898,986979.37,1026897.525,1425831.27,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",3357483.259,3728786.042,3861208.909,3923249.048,3605780.478,3212217.915,2281562.527,2126074.832,2976832.894,3676400.207,3927880.503,4410320.306,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5019","Roan",974.7572228,600.043172,6,"Nordmøre - Sør-Trøndelag",754344.352,0,0,0,0,0,0,0,250857.678,629039.23,915635.121,1222538.895,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",10346020.744,9288538.913,7355473.887,3589811.777,0,0,61573.776,201164.128,679365.843,1141525.616,1568158.228,1986209.788,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5048","Fosnes",681.4404538,137.1764106,7,"Nord-Trøndelag - Bindal",2887408.608,3034874.33,3319405.279,3723671.729,4490803.118,5582830.332,6751650.506,6279322.694,4872208.347,4910820.739,4135644.029,3799035.716,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",2483397.095,2844561.643,3309221.461,3863750.29,4366411.992,4598623.232,7229741.151,10880627.181,13494408.391,15664141.352,16770021.491,17487891.904,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5050","Vikna",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal",5205783.182,4423969.513,4270167.033,4814922.225,6243295.124,8040117.941,10927052.543,13071831.068,14049648.971,14589287.833,14988524.396,14632093.787,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5051","Nærøy",1553.273585,485.7323526,7,"Nord-Trøndelag - Bindal",19876139.863,20354864.995,20381821.459,18037412.047,14478211.713,11284195.362,7826078.902,9437815.252,9780343.044,11930306.037,12133459.245,12099456.817,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRØNDELAG","5052","Leka",1704.942104,1594.916124,7,"Nord-Trøndelag - Bindal",1822963.489,1949140.821,2091094.846,2313791.857,2685320.388,3420859.975,4257356.024,4163804.092,5028274.544,4190706.887,4209933.208,1577632.919,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5011","Hemne",789.3143827,119.4148565,6,"Nordmøre - Sør-Trøndelag",0,0,0,0,0,0,107009.849,92405.937,88206.694,51999.324,17921.124,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5013","Hitra",1397.690863,717.3023563,6,"Nordmøre - Sør-Trøndelag",103823.946,122254.44,150857.264,183953.545,198445.809,256998.852,347985.42,476873.491,632481.121,737272.505,1144903.938,1379992.914,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5014","Frøya",5291.559273,5050.265992,6,"Nordmøre - Sør-Trøndelag",593100.402,762282.071,938791.991,448038.504,505594.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5015","Ørland",335.2602064,262.021498,6,"Nordmøre - Sør-Trøndelag",0,0,0,122936.13,279007.652,363677.804,508166.54,750058.188,1255424.849,1595564.442,1838700.058,2037086.283,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5018","Åfjord",1411.315596,456.6050592,6,"Nordmøre - Sør-Trøndelag",2534167.502,2835296.849,3305418.874,3509670.473,3085736.69,3545066.909,4650771.77,5779000.118,5818016.774,5284483.196,4535292.422,4836745.815,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5020","Osen",1751.848545,1364.748112,6,"Nordmøre - Sør-Trøndelag",385898.524,449703.383,487539.931,568193.065,660627.958,1142670.072,1491388.707,2108786.125,2853855.99,3480029.12,4219557.455,4800021.598,0,0,0,0,0,0,0,0,0,0,0,0
2012,"TRØNDELAG","5049","Flatanger",1283.63185,824.9170364,7,"Nord-Trøndelag - Bindal",2172444.758,1996519.759,2250660.273,2488511.866,1726512.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
